Descripcion;Identificador;Titulo;Año ;Presupuesto Inicial ;Importe gastado;Programa Gasto;Gasto Classification Path;
17;2021-150100-3122-221-17;OTRO MATERIAL SANITARIO;2021;15053000;15521511.7;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
18;2021-150100-3122-221-18;MATERIAL NO SANITARIO PARA CONSUMO Y REPOSICIÓN;2021;540000;534875.7;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
20;2021-150100-3122-221-20;HEMODERIVADOS;2021;2595500;2921522.1;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
21;2021-150100-3122-221-21;INSTRUMENTAL Y PEQUEÑO UTILLAJE SANITARIO;2021;750000;836724.9;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
22;2021-150100-3122-221-22;INSTRUMENTAL Y PEQUEÑO UTILLAJE NO SANITARIO;2021;67800;55760.2;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
23;2021-150100-3122-221-23;CALZADO;2021;13000;22060.9;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
99;2021-150100-3122-221-99;OTROS SUMINISTROS;2021;5000;10378;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2021-150100-3122-222-01;POSTALES;2021;180000;203867.1;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 222 COMUNICACIONES, Comunidad Autónoma de La Rioja;
  ;2021-150100-3122-223-  ;;2021;0;0;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 223 TRANSPORTES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-225-00;LOCALES;2021;485000;547061.2;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
01;2021-150100-3122-225-01;AUTONOMICAS;2021;1000;536;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
02;2021-150100-3122-225-02;ESTATALES;2021;4000;2794.7;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
03;2021-150100-3122-226-03;JURIDICOS, CONTENCIOSOS;2021;15000;2075.2;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
04;2021-150100-3122-226-04;GASTOS DERIVADOS DE ASISTENCIA RELIGIOSA;2021;66000;64603;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
06;2021-150100-3122-226-06;REUNIONES, CONFERENCIAS Y CURSOS;2021;10;24066;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
08;2021-150100-3122-226-08;TELEPEAJE;2021;800;295.2;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
99;2021-150100-3122-226-99;OTROS;2021;93000;122053.1;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
02;2021-150100-3122-226-02;PUBLICIDAD Y PROPAGANDA;2021;5000;0;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-227-00;LIMPIEZA Y ASEO;2021;5783243;5720612.5;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
01;2021-150100-3122-227-01;SEGURIDAD;2021;902506;880788.2;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
02;2021-150100-3122-227-02;CLUB DE DIÁLISIS;2021;928038;778913.4;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
03;2021-150100-3122-227-03;OTRAS HEMODIÁLISIS EN CENTROS NO HOSPITALARIOS;2021;521002;383860.2;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
06;2021-150100-3122-227-06;ESTUDIOS Y TRABAJOS TECNICOS;2021;587800;70631.9;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
07;2021-150100-3122-227-07;SERVICIOS DE CARACTER INFORMATICO;2021;4701874;2468515.7;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
12;2021-150100-3122-227-12;SERVICIOS CONTRATADOS DE COMEDOR;2021;127050;165092.8;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
13;2021-150100-3122-227-13;SERVICIO DE LAVANDERIA;2021;2234085;2227717.2;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
14;2021-150100-3122-227-14;TERAPIAS RESPIRATORIAS;2021;661291;661290.2;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
99;2021-150100-3122-227-99;OTROS;2021;835000;1005815.9;3122 ATENCIÓN ESPECIALIZADA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
04;2021-150100-3122-252-04;CON ENTIDADES PRIVADAS;2021;85000;199598.5;3122 ATENCIÓN ESPECIALIZADA;252 CONCIERTOS CON INSTITUCIONES DE ATENCION ESPECIALIZADA, 25 ASISTENCIA SANITARIA CON MEDIOS AJENOS, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-622-00;ADQUISICION;2021;60500;0;3122 ATENCIÓN ESPECIALIZADA;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 622 EDIFICIOS Y OTRAS CONSTRUCCIONES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-623-00;ADQUISICION;2021;1319336;998159.6;3122 ATENCIÓN ESPECIALIZADA;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 623 MAQUINARIA, INSTALACIONES Y UTILLAJE, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-625-00;ADQUISICION;2021;1000;199732.5;3122 ATENCIÓN ESPECIALIZADA;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 625 MOBILIARIO Y ENSERES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-626-00;ADQUISICION;2021;840000;189350.4;3122 ATENCIÓN ESPECIALIZADA;626 EQUIPOS PARA PROCESOS DE INFORMACION, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-632-00;ADQUISICION;2021;114700;0;3122 ATENCIÓN ESPECIALIZADA;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 632 EDIFICIOS Y OTRAS CONSTRUCCIONES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-633-00;ADQUISICION;2021;475000;1465496.4;3122 ATENCIÓN ESPECIALIZADA;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 633 MAQUINARIA, INSTALACIONES Y UTILLAJE, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-634-00;ADQUISICION;2021;0;37300;3122 ATENCIÓN ESPECIALIZADA;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 634 ELEMENTOS DE TRANSPORTE, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-635-00;ADQUISICION;2021;24000;147253.4;3122 ATENCIÓN ESPECIALIZADA;635 MOBILIARIO Y ENSERES, 63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-636-00;ADQUISICION;2021;0;51392.3;3122 ATENCIÓN ESPECIALIZADA;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 636 EQUIPOS PARA PROCESOS DE INFORMACION, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3122-644-00;ADQUISICION;2021;416043;474302.3;3122 ATENCIÓN ESPECIALIZADA;644 APLICACIONES INFORMATICAS, 64 GASTOS DE INVERSIONES DE CARACTER INMATERIAL., 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
03;2021-150100-3122-644-03;INCORPORACION DE BIENES Y SERVICIOS;2021;664650;466290;3122 ATENCIÓN ESPECIALIZADA;644 APLICACIONES INFORMATICAS, 64 GASTOS DE INVERSIONES DE CARACTER INMATERIAL., 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-190-00;SUELDOS DEL GRUPO A1.(EXC.PERSONAL DE CUPO Y EVIS);2021;1724539;1895444;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 190 RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, Comunidad Autónoma de La Rioja;
02;2021-150100-3123-190-02;SUELDOS DEL GRUPO A2.(EXC.PERSONAL DE CUPO);2021;141086;163124;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 190 RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, Comunidad Autónoma de La Rioja;
07;2021-150100-3123-190-07;TRIENIOS;2021;41065;40774.1;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 190 RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-191-00;COMPLEMENTO DE DESTINO;2021;20318;14348.6;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS, Comunidad Autónoma de La Rioja;
03;2021-150100-3123-191-03;COMPLEMENTO ESPECIFICO PERSONAL SANITARIO NO FACULTATIVO;2021;23422;16540.4;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS, Comunidad Autónoma de La Rioja;
07;2021-150100-3123-191-07;COMPLEM.DE ATENCION CONTINUADA PERSONAL SANIT.FACULT.;2021;1974009;2061166.9;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS, Comunidad Autónoma de La Rioja;
08;2021-150100-3123-191-08;COMPLEM.DE ATENCION CONTINUADA PERS.SANITARIO NO FACULT.;2021;34771;27959.3;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS, Comunidad Autónoma de La Rioja;
13;2021-150100-3123-191-13;OTROS COMPLEMENTOS;2021;322754;316390.4;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 191 RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS, Comunidad Autónoma de La Rioja;
02;2021-150100-3123-196-02;PRODUCTIVIDAD PERSONAL ESTATUTARIO FACTOR FIJO;2021;926;653.6;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 196 INCENTIVOS AL RENDIMIENTO, Comunidad Autónoma de La Rioja;
04;2021-150100-3123-196-04;PRODUCTIVIDAD PERSONAL ESTATUTARIO FACTOR VARIABLE;2021;14529;2734.8;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 196 INCENTIVOS AL RENDIMIENTO, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-197-00;SEGURIDAD SOCIAL;2021;1331816;1449425.1;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 197 CUOTAS, PREST.Y GASTOS SOC. A CARGO DEL EMPL. PERS.FUNC.,ESTAT.Y PERS.NO LAB., Comunidad Autónoma de La Rioja;
05;2021-150100-3123-197-05;FORMACION Y PERFECCIONAMIENTO DE PERSONAL;2021;29389;20410.8;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 197 CUOTAS, PREST.Y GASTOS SOC. A CARGO DEL EMPL. PERS.FUNC.,ESTAT.Y PERS.NO LAB., Comunidad Autónoma de La Rioja;
08;2021-150100-3123-197-08;ACCION SOCIAL;2021;748;1055.7;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 197 CUOTAS, PREST.Y GASTOS SOC. A CARGO DEL EMPL. PERS.FUNC.,ESTAT.Y PERS.NO LAB., Comunidad Autónoma de La Rioja;
12;2021-150100-3123-197-12;MEJORA DE INCAPACIDAD TEMPORAL;2021;1427;1185.4;3123 FORMACIÓN DEL PERSONAL SANITARIO;1 GASTOS DE PERSONAL, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, 197 CUOTAS, PREST.Y GASTOS SOC. A CARGO DEL EMPL. PERS.FUNC.,ESTAT.Y PERS.NO LAB., Comunidad Autónoma de La Rioja;
00;2021-150100-3123-212-00;INMOVILIZADO PROPIO;2021;9450;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 212 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-213-00;INMOVILIZADO PROPIO;2021;10105;5992.8;3123 FORMACIÓN DEL PERSONAL SANITARIO;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 213 MAQUINARIA, INSTALACION Y UTILLAJE, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-215-00;INMOVILIZADO PROPIO;2021;600;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 215 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-220-00;ORDINARIO NO INVENTARIABLE;2021;5000;200.6;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
01;2021-150100-3123-220-01;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;2021;9500;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
02;2021-150100-3123-220-02;MATERIAL INFORMATICO NO INVENTARIABLE;2021;10;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-221-00;ENERGIA ELECTRICA;2021;56625;70773.2;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2021-150100-3123-221-01;AGUA;2021;400;572.5;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
02;2021-150100-3123-221-02;GAS;2021;26300;24750.7;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
03;2021-150100-3123-221-03;COMBUSTIBLES Y CARBURANTES;2021;6000;210.4;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
17;2021-150100-3123-221-17;OTRO MATERIAL SANITARIO;2021;10;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
18;2021-150100-3123-221-18;MATERIAL NO SANITARIO PARA CONSUMO Y REPOSICIÓN;2021;500;497.4;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
21;2021-150100-3123-221-21;INSTRUMENTAL Y PEQUEÑO UTILLAJE SANITARIO;2021;10;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
22;2021-150100-3123-221-22;INSTRUMENTAL Y PEQUEÑO UTILLAJE NO SANITARIO;2021;10;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-225-00;LOCALES;2021;20000;9721.5;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
02;2021-150100-3123-226-02;PUBLICIDAD Y PROPAGANDA;2021;10;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
06;2021-150100-3123-226-06;REUNIONES, CONFERENCIAS Y CURSOS;2021;105000;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
99;2021-150100-3123-226-99;OTROS;2021;1000;50;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
00;2021-150100-3123-227-00;LIMPIEZA Y ASEO;2021;65000;68035.4;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
01;2021-150100-3123-227-01;SEGURIDAD;2021;21000;19864.6;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
99;2021-150100-3123-227-99;OTROS;2021;2000;1515.4;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
  ;2021-150100-3123-230-  ;DIETAS;2021;1400;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 230 DIETAS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, Comunidad Autónoma de La Rioja;
  ;2021-150100-3123-231-  ;LOCOMOCION;2021;1500;0;3123 FORMACIÓN DEL PERSONAL SANITARIO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 231 LOCOMOCION, Comunidad Autónoma de La Rioja;
00;2021-150200-3121-190-00;SUELDOS DEL GRUPO A1(EXC.PERSONAL DE CUPO Y EVIS;2021;5884408;5597050.9;3121 ATENCIÓN PRIMARIA;1 GASTOS DE PERSONAL, 190 RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, Comunidad Autónoma de La Rioja;
02;2021-150200-3121-190-02;SUELDOS DEL GRUPO A2.(EXC.PERSONAL DE CUPO);2021;5561723;5037410.3;3121 ATENCIÓN PRIMARIA;1 GASTOS DE PERSONAL, 190 RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, Comunidad Autónoma de La Rioja;
04;2021-150200-3121-190-04;SUELDOS DEL GRUPO C1;2021;68576;68195.3;3121 ATENCIÓN PRIMARIA;1 GASTOS DE PERSONAL, 190 RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, Comunidad Autónoma de La Rioja;
05;2021-150200-3121-190-05;SUELDOS DEL GRUPO C2;2021;1144790;1042380;3121 ATENCIÓN PRIMARIA;1 GASTOS DE PERSONAL, 190 RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS, 19 PERSONAL FUNCIONARIO Y ESTATUTARIO DEL SERVICIO RIOJANO DE SALUD, Comunidad Autónoma de La Rioja;
