Descripcion;Identificador;Titulo;Año ;Presupuesto Inicial ;Importe gastado;Programa Gasto;Gasto Classification Path;
00;2023-090200-4512-470-00;A EMPRESAS PRIVADAS;2023;1054250;219839.2;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;4 TRANSFERENCIAS CORRIENTES, 47 A EMPRESAS PRIVADAS, 470 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
01;2023-090200-4512-601-01;CONSTRUCCION;2023;0;62379.4;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 60 INVERSION NUEVA EN INFRAESTRUCTURA Y BIENES DESTINADOS AL USO GENERAL, 601 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
00;2023-090200-4512-611-00;ADQUISICION;2023;100000;10354.8;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 611 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
01;2023-090200-4512-611-01;CONSTRUCCION;2023;0;0;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 611 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
01;2023-090200-4512-611-01;CONSTRUCCION;2023;4994101;637528.3;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 611 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
03;2023-090200-4512-611-03;INCORPORACION DE BIENES Y SERVICIOS;2023;0;27518.7;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 611 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
00;2023-090200-4512-624-00;ADQUISICION;2023;250000;0;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 624 ELEMENTOS DE TRANSPORTE, Comunidad Autónoma de La Rioja;
03;2023-090200-4512-632-03;INCORPORACION DE BIENES Y SERVICIOS;2023;100000;0;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 632 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2023-090200-4512-644-00;ADQUISICION;2023;20000;0;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 64 GASTOS DE INVERSIONES DE CARACTER INMATERIAL., 644 APLICACIONES INFORMATICAS, Comunidad Autónoma de La Rioja;
01;2023-090200-4512-644-01;CONSTRUCCIÓN;2023;0;0;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;6 INVERSIONES REALES, 64 GASTOS DE INVERSIONES DE CARACTER INMATERIAL., 644 APLICACIONES INFORMATICAS, Comunidad Autónoma de La Rioja;
00;2023-090200-4512-761-00;A AYUNTAMIENTOS;2023;70000;0;4512 CONSERVACIÓN DE INFRAESTRUCTURAS BÁSICAS;7 TRANSFERENCIAS DE CAPITAL, 76 A CORPORACIONES LOCALES, 761 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
06;2023-090600-4611-227-06;ESTUDIOS Y TRABAJOS TÉCNICOS;2023;30000;0;4611 INVESTIGACIÓN Y DESARROLLO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
01;2023-090600-4611-483-01;BECAS DE FORMACIÓN;2023;60000;3472.6;4611 INVESTIGACIÓN Y DESARROLLO;48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 483 X, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
04;2023-090600-4611-627-04;PLAN DE TRANSFORMACION DE LA RIOJA;2023;6350000;0;4611 INVESTIGACIÓN Y DESARROLLO;6 INVERSIONES REALES, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 627 PROYECTOS COMPLEJOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-100-00;RETRIBUCIONES BÁSICAS;2023;22388;3864.9;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 10 ALTOS CARGOS, 100 RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-100-01;OTRAS REMUNERACIONES;2023;44449;11557.7;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 10 ALTOS CARGOS, 100 RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-120-00;SUELDO Y PAGAS EXTRAORDINARIAS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BÁSICAS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-120-00;SUELDO Y PAGAS EXTRAORDINARIAS;2023;529223;101941.5;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BÁSICAS, Comunidad Autónoma de La Rioja;
05;2023-090600-4713-120-05;TRIENIOS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BÁSICAS, Comunidad Autónoma de La Rioja;
05;2023-090600-4713-120-05;TRIENIOS;2023;82540;20347.5;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BÁSICAS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-121-00;COMPLEMENTO DE DESTINO;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 121 RETRIBUCIONES COMPLEMENTARIAS, 12 FUNCIONARIOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-121-00;COMPLEMENTO DE DESTINO;2023;227363;50557.5;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 121 RETRIBUCIONES COMPLEMENTARIAS, 12 FUNCIONARIOS, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-121-01;COMPLEMENTO ESPECÍFICO;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 121 RETRIBUCIONES COMPLEMENTARIAS, 12 FUNCIONARIOS, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-121-01;COMPLEMENTO ESPECÍFICO;2023;394788;85906.5;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 121 RETRIBUCIONES COMPLEMENTARIAS, 12 FUNCIONARIOS, Comunidad Autónoma de La Rioja;
04;2023-090600-4713-121-04;OTRAS REMUNERACIONES;2023;1518;5024.9;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 121 RETRIBUCIONES COMPLEMENTARIAS, 12 FUNCIONARIOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-130-00;RETRIBUCIONES BÁSICAS;2023;25367;5494.8;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-130-01;OTRAS REMUNERACIONES;2023;15177;3946.4;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-150-00;PRODUCTIVIDAD;2023;0;760.6;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;15 INCENTIVOS AL RENDIMIENTO, 1 GASTOS DE PERSONAL, 150 PRODUCTIVIDAD, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-160-00;SEGURIDAD SOCIAL;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 16 CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL EMPLEADOR, 160 CUOTAS SOCIALES, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-160-00;SEGURIDAD SOCIAL;2023;318536;90982;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;1 GASTOS DE PERSONAL, 16 CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL EMPLEADOR, 160 CUOTAS SOCIALES, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-205-00;MOBILIARIO Y ENSERES;2023;2000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 20 ARRENDAMIENTOS Y CANONES, 205 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-212-00;INMOVILIZADO PROPIO;2023;1500;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 212 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-214-00;INMOVILIZADO PROPIO;2023;4000;85.3;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 214 ELEMENTOS DE TRANSPORTE, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-215-00;INMOVILIZADO PROPIO;2023;5000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 215 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-220-00;ORDINARIO NO INVENTARIABLE;2023;4000;574.3;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-220-01;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;2023;1000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
03;2023-090600-4713-221-03;COMBUSTIBLES Y CARBURANTES;2023;1500;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
04;2023-090600-4713-221-04;VESTUARIO;2023;1400;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
07;2023-090600-4713-221-07;MATERIALES ESPECIALES;2023;1000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
23;2023-090600-4713-221-23;CALZADO;2023;1400;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
99;2023-090600-4713-224-99;OTROS RIESGOS;2023;450;205.5;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 224 PRIMAS DE SEGUROS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-225-00;LOCALES;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
02;2023-090600-4713-226-02;PUBLICIDAD Y PROPAGANDA;2023;20000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
03;2023-090600-4713-226-03;JURÍDICOS, CONTENCIOSOS;2023;500;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
06;2023-090600-4713-226-06;REUNIONES, CONFERENCIAS Y CURSOS;2023;21000;16992.1;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
07;2023-090600-4713-226-07;FERIAS Y EXPOSICIONES;2023;40000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
07;2023-090600-4713-226-07;FERIAS Y EXPOSICIONES;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
99;2023-090600-4713-226-99;OTROS;2023;27500;1815;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
06;2023-090600-4713-227-06;ESTUDIOS Y TRABAJOS TÉCNICOS;2023;0;5736.6;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
06;2023-090600-4713-227-06;ESTUDIOS Y TRABAJOS TÉCNICOS;2023;613000;15487.8;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
07;2023-090600-4713-227-07;SERVICIOS DE CARACTER INFORMÁTICO;2023;50000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
14;2023-090600-4713-227-14;ACTIVIDADES FORMATIVAS;2023;50000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
30;2023-090600-4713-227-30;GESTION DE RESIDUOS;2023;50000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
99;2023-090600-4713-227-99;OTROS;2023;1000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-230-00;DIETAS;2023;12000;258.6;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 230 DIETAS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-231-00;LOCOMOCIÓN;2023;10000;43.1;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 231 LOCOMOCIÓN, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-233-00;OTRAS INDEMNIZACIONES;2023;1000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 233 OTRAS INDEMNIZACIONES, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-442-00;CONSORCIO DE AGUAS Y RESIDUOS;2023;500000;125000;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;4 TRANSFERENCIAS CORRIENTES, 442 A CONSORCIOS, 44 AL RESTO DEL SECTOR PUBLICO DE LA C.A.R., Comunidad Autónoma de La Rioja;
00;2023-090600-4713-461-00;SUBVENCIONES AYUNTAMIENTOS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;46 A CORPORACIONES LOCALES, 4 TRANSFERENCIAS CORRIENTES, 461 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-461-00;SUBVENCIONES AYUNTAMIENTOS;2023;110000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;46 A CORPORACIONES LOCALES, 4 TRANSFERENCIAS CORRIENTES, 461 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-610-00;ADQUISICION;2023;30000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 610 TERRENOS Y BIENES NATURALES, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-610-01;CONSTRUCCIÓN;2023;0;101884.1;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 610 TERRENOS Y BIENES NATURALES, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-610-01;CONSTRUCCIÓN;2023;45000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 610 TERRENOS Y BIENES NATURALES, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-611-01;CONSTRUCCION;2023;225000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 611 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-611-01;CONSTRUCCION;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 611 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
03;2023-090600-4713-611-03;INCORPORACION DE BIENES Y SERVICIOS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 611 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
03;2023-090600-4713-611-03;INCORPORACION DE BIENES Y SERVICIOS;2023;15000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 61 INVERSION DE REPOSIC.EN INFRAESTR. Y BIENES DESTINADOS AL USO GENERAL, 611 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-623-00;ADQUISICION;2023;35000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 623 MAQUINARIA, INSTALACIONES Y UTILLAJE, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-624-00;ADQUISICION;2023;50000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 624 ELEMENTOS DE TRANSPORTE, Comunidad Autónoma de La Rioja;
03;2023-090600-4713-644-03;INCORPORACION DE BIENES Y SERVICIOS;2023;60000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 64 GASTOS DE INVERSIONES DE CARACTER INMATERIAL., 644 APLICACIONES INFORMATICAS, Comunidad Autónoma de La Rioja;
03;2023-090600-4713-648-03;INCORPORACION DE BIENES Y SERVICIOS;2023;60000;21877.9;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 64 GASTOS DE INVERSIONES DE CARACTER INMATERIAL., 648 OTRO INMOVILIZADO INMATERIAL, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-661-01;CONSTRUCCION;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 66 INVERSIONES GESTIONADAS PARA OTROS ENTES, 661 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
01;2023-090600-4713-661-01;CONSTRUCCION;2023;350000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 66 INVERSIONES GESTIONADAS PARA OTROS ENTES, 661 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
03;2023-090600-4713-661-03;INCORPORACION DE BIENES Y SERVICIOS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 66 INVERSIONES GESTIONADAS PARA OTROS ENTES, 661 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
03;2023-090600-4713-661-03;INCORPORACION DE BIENES Y SERVICIOS;2023;50000;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;6 INVERSIONES REALES, 66 INVERSIONES GESTIONADAS PARA OTROS ENTES, 661 INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-742-00;A CONSORCIOS;2023;0;815618.1;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;7 TRANSFERENCIAS DE CAPITAL, 74 A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA, 742 A CONSORCIOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-742-00;A CONSORCIOS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;7 TRANSFERENCIAS DE CAPITAL, 74 A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA, 742 A CONSORCIOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-761-00;A AYUNTAMIENTOS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;7 TRANSFERENCIAS DE CAPITAL, 76 A CORPORACIONES LOCALES, 761 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-761-00;A AYUNTAMIENTOS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;7 TRANSFERENCIAS DE CAPITAL, 76 A CORPORACIONES LOCALES, 761 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
00;2023-090600-4713-770-00;A EMPRESAS PRIVADAS;2023;0;0;4713 CALIDAD AMBIENTAL, RESIDUOS Y ECONOMÍA CIRCULAR;7 TRANSFERENCIAS DE CAPITAL, 77 A EMPRESAS PRIVADAS, 770 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
